player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Kris Boyd,34222,CB,TEXAS,12,8,0,51.2,1,1,311,1,0,81.0,83.7,26.9,76.7,90.1,90.4,1,0,0,1,57.0,3.3,2,9,6,83.4,43,1,0,73,765,494,851,6,0,0,6,0,0,845,9,348,7,13,51,3,84,2,4,560,193,13.0
Brian Cole II,34696,CB,MISS STATE,5,3,0,63.2,0,0,227,0,0,61.6,65.4,85.3,66.5,70.9,54.4,0,1,0,1,18.0,20.0,3,0,1,75.1,12,1,0,41,3,127,256,16,0,0,16,0,0,240,15,114,196,5,9,2,19,2,1,113,61,9.4
Jamel Dean,34918,CB,AUBURN,11,4,0,41.3,1,0,115,1,0,75.5,78.5,85.0,69.7,83.7,68.0,0,0,0,2,46.0,11.1,3,6,3,60.6,19,0,0,40,484,291,545,1,0,0,1,0,4,544,2,252,13,12,20,2,46,0,2,306,172,16.1
Justin Layne,40160,CB,MICH STATE,12,8,0,50.6,2,0,223,0,0,90.1,89.0,3.0,53.1,77.4,77.6,0,2,0,1,35.0,9.7,7,12,7,69.6,40,1,0,99,713,522,833,5,0,0,5,0,0,828,7,304,16,18,57,2,79,3,3,340,107,8.5
L'Jarius Sneed,40588,CB,LA TECH,12,1,0,55.9,1,0,208,0,0,71.8,74.0,51.4,70.9,78.1,84.7,0,0,1,3,41.0,5.6,3,6,3,69.5,33,2,0,40,694,386,771,6,0,0,6,0,3,765,9,376,28,15,50,0,59,2,1,514,90,15.6
Trevon Diggs,41817,CB,ALABAMA,6,2,0,51.5,0,1,103,0,0,77.1,75.6,84.9,57.6,63.2,82.2,0,3,0,1,37.0,4.2,1,5,1,85.8,17,0,0,20,214,219,345,8,0,0,8,0,0,337,11,115,103,8,21,1,33,3,3,183,57,10.8
Trayvon Mullen,41968,CB,CLEMSON,12,5,0,51.6,0,0,140,0,0,72.0,76.1,84.5,82.8,84.6,83.0,0,1,0,0,25.0,3.8,1,2,3,69.0,16,1,0,61,456,303,538,10,0,0,10,0,0,528,3,232,11,7,20,2,31,2,0,178,61,11.1
Bryce Hall,42313,CB,VIRGINIA,12,5,1,48.5,0,2,335,1,0,91.3,91.1,53.3,89.0,70.7,79.8,0,2,0,2,45.0,12.3,8,17,2,71.7,32,2,0,80,685,383,778,5,0,0,5,0,0,773,16,379,7,21,52,1,66,4,3,422,94,13.2
Cameron Dantzler,42472,CB,MISS STATE,12,3,0,38.3,0,0,227,0,0,80.8,82.0,85.6,64.5,79.2,71.3,0,3,0,2,41.0,11.4,4,8,0,35.3,18,1,0,23,526,312,573,10,0,0,10,0,10,563,12,249,3,17,28,1,47,4,0,215,76,11.9
Chris Jackson,42512,CB,MARSHALL,12,7,0,54.4,0,0,214,1,0,72.7,73.7,87.0,50.7,76.2,90.4,0,0,0,1,46.0,1.9,1,9,6,83.4,43,0,0,50,780,497,861,13,0,0,13,0,0,848,10,354,15,16,44,0,79,0,3,541,154,12.6
Cameron Smith,42646,CB,S JOSE ST,2,1,0,0.0,0,0,285,0,0,49.6,51.8,73.0,,64.1,73.5,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,3,20,14,23,0,0,0,0,0,0,23,0,9,0,0,0,0,3,0,0,0,0,
Austin Jackson,42682,CB,CLEMSON,1,0,0,,0,0,140,0,0,62.3,63.0,69.8,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,
Troy Pride Jr.,42883,CB,NOTRE DAME,11,4,0,58.3,0,1,258,1,0,75.9,74.4,85.8,,57.2,66.6,0,0,0,2,26.0,9.3,5,8,3,69.5,42,0,0,21,676,418,704,0,0,0,0,0,2,704,0,286,4,9,45,1,72,0,1,445,140,10.6
Kristian Fulton,42894,CB,LSU,10,2,0,41.5,1,1,211,0,0,89.7,88.6,4.5,67.9,76.8,62.2,0,2,0,1,42.0,17.9,5,7,5,65.3,17,0,0,34,485,317,544,0,0,0,0,0,4,544,3,224,21,8,21,1,41,2,2,222,49,13.1
P.J. Hall,42928,CB,TULANE,11,4,0,65.2,0,1,319,1,0,67.0,70.5,49.3,92.3,75.2,83.9,0,0,0,1,67.0,8.5,4,8,4,107.6,30,1,0,57,10,384,623,5,0,0,5,0,172,618,2,237,379,10,39,0,46,1,3,425,174,14.2
Greedy Williams,43254,CB,LSU,12,4,0,40.9,1,0,211,0,0,82.7,80.5,0.0,49.9,73.9,75.2,0,1,0,2,35.0,10.5,4,10,6,59.0,27,0,0,59,699,456,797,2,0,0,2,0,7,795,7,334,29,9,30,0,66,1,2,401,118,14.9
Isaiah Johnson,48233,CB,HOUSTON,11,4,0,62.1,0,0,182,0,0,69.6,69.5,19.0,72.2,68.7,74.8,0,1,0,2,59.0,9.9,7,7,6,89.6,41,0,0,37,699,386,750,8,0,0,8,0,1,742,5,359,4,13,60,3,66,1,3,526,163,12.8
Rashad Fenton,49329,CB,S CAROLINA,12,1,0,57.7,2,0,289,0,0,65.7,66.5,53.0,59.6,69.3,64.1,0,0,0,3,34.0,15.2,7,2,9,62.5,30,0,0,52,615,390,783,4,0,0,4,0,10,779,2,391,100,9,38,2,52,0,1,374,150,12.5
Kindle Vildor,49346,CB,GA SOUTHRN,12,5,0,55.4,0,0,174,0,0,90.5,90.5,86.0,56.0,77.7,83.6,0,0,0,4,41.0,6.7,3,6,0,49.6,31,0,0,47,731,412,787,0,0,0,0,0,8,787,3,372,1,15,37,5,56,0,1,338,122,10.9
Ugo Amadi,49352,CB,OREGON,12,8,1,54.5,0,0,264,0,0,67.0,69.7,89.4,67.9,71.2,73.8,1,3,2,3,36.0,9.4,5,4,4,67.2,36,2,0,149,2,415,785,7,0,0,7,0,48,778,32,338,575,19,40,3,66,6,2,451,154,12.5
C.J. Gardner-Johnson,49371,CB,FLORIDA,12,11,0,53.2,0,0,163,0,0,83.2,80.7,18.3,70.1,70.4,56.9,2,0,1,2,28.0,17.5,11,1,3,55.7,25,3,0,55,13,335,616,20,0,0,20,0,10,596,16,265,518,25,41,5,47,5,1,225,89,9.0
John Reid,49381,CB,PENN STATE,10,4,0,68.5,0,0,266,0,0,63.4,65.1,86.7,61.0,68.7,42.8,1,5,0,2,48.0,24.3,9,5,1,101.5,37,0,0,49,293,311,556,8,0,0,8,0,2,548,13,232,203,10,24,1,54,6,4,428,198,11.6
Donnie Lewis Jr.,49431,CB,TULANE,12,2,0,48.4,0,0,319,0,0,72.0,72.9,27.1,69.7,75.3,48.2,1,2,1,3,80.0,20.9,14,12,4,71.6,46,0,0,39,701,504,881,2,0,0,2,0,6,879,7,370,132,18,51,3,95,3,4,644,182,14.0
Julian Blackmon,49434,CB,UTAH,12,7,1,67.9,1,0,328,0,0,63.7,66.7,86.8,55.2,79.6,61.1,1,2,1,1,89.0,9.5,4,7,5,136.4,38,0,0,46,614,438,732,9,0,0,9,0,0,723,7,287,61,11,31,4,56,3,6,665,240,17.5
Ka'dar Hollman,49446,CB,TOLEDO,12,2,0,45.6,1,1,316,1,0,81.1,82.0,86.1,,79.7,76.2,0,0,0,1,39.0,7.9,3,7,5,77.5,31,0,0,58,716,426,784,1,0,0,1,0,0,783,0,358,9,7,33,0,68,0,4,390,134,12.6
Chris Williamson,49490,CB,MINNESOTA,10,9,0,63.9,0,1,225,0,0,67.9,72.0,84.8,74.2,78.5,86.2,0,1,0,1,36.0,3.2,1,2,0,91.7,23,1,0,28,100,183,309,6,0,0,6,0,0,303,4,122,175,8,21,2,36,2,2,254,174,11.0
Tim Harris,49512,CB,VIRGINIA,11,3,0,54.5,0,0,335,0,0,81.0,78.6,83.2,45.5,71.7,82.4,1,0,0,1,37.0,6.1,2,2,0,70.1,18,0,0,31,392,181,430,1,0,0,1,0,1,429,9,240,4,10,28,2,33,1,1,199,43,11.1
Jordan Miller,49515,CB,WASHINGTON,10,3,0,65.4,0,2,340,0,0,76.8,75.2,29.8,60.9,65.6,50.7,0,3,0,1,37.0,24.1,7,3,2,97.4,17,0,0,18,414,248,449,8,0,0,8,0,0,441,8,193,9,8,19,1,26,3,2,195,48,11.5
Rock Ya-Sin,49564,CB,TEMPLE,12,8,0,53.3,1,1,306,0,0,85.6,87.5,86.9,51.9,89.4,79.4,0,0,0,2,17.0,5.9,3,8,6,62.1,32,0,0,53,770,413,841,13,0,0,13,0,0,828,4,424,5,12,40,2,60,0,2,264,62,8.3
Duke Shelley,49569,CB,KANSAS ST,7,2,0,50.9,0,0,199,0,0,90.0,89.9,86.7,58.2,72.1,79.3,0,0,0,3,34.0,8.3,3,9,1,52.0,27,0,0,7,433,287,478,27,0,0,27,0,1,451,1,190,10,8,31,1,53,0,2,235,37,8.7
Xavier Crawford,50326,CB,C MICHIGAN,11,6,2,39.5,0,0,134,2,0,82.4,85.0,85.6,73.8,86.7,76.7,0,3,0,1,37.0,9.4,3,5,2,50.5,15,0,0,86,662,331,778,18,0,0,18,0,3,760,13,434,8,11,23,3,38,3,1,162,54,10.8
Michael Ojemudia,50327,CB,IOWA,12,5,0,47.5,1,0,192,0,0,74.4,74.2,35.5,56.3,73.6,66.3,0,1,0,3,40.0,12.5,4,7,3,64.1,19,0,0,40,409,274,487,4,0,0,4,0,0,483,2,211,32,9,23,1,40,1,3,275,78,14.5
Blessuan Austin,50434,CB,RUTGERS,1,0,0,33.3,0,0,278,0,0,86.8,90.7,71.6,70.9,68.4,77.1,1,0,0,1,16.0,0.0,0,0,0,12.5,1,0,0,1,13,7,14,0,0,0,0,0,0,14,1,6,0,1,2,1,3,1,0,16,17,16.0
Jeff Gladney,50471,CB,TCU,12,6,0,36.6,0,2,305,0,0,88.9,89.9,86.8,80.0,78.0,71.4,0,0,0,1,53.0,10.0,4,14,2,49.9,26,1,0,30,763,433,822,8,0,0,8,0,0,814,13,376,20,12,30,2,71,1,1,315,101,12.1
Lamar Jackson,50532,CB,NEBRASKA,12,1,0,38.2,0,1,238,0,0,67.9,64.3,54.3,57.2,46.3,26.9,0,0,0,2,56.0,31.4,11,7,7,64.7,21,0,0,50,719,447,793,5,0,0,5,0,1,788,3,343,16,2,23,0,55,0,3,367,153,17.5
Amani Oruwariye,50533,CB,PENN STATE,12,7,1,52.0,0,1,266,0,0,79.2,79.8,87.0,75.3,73.4,65.8,0,1,0,3,47.0,14.5,9,9,1,73.7,39,0,0,95,608,424,756,36,0,0,36,0,5,720,12,320,10,21,46,2,75,1,4,489,203,12.5
Julian Love,51081,CB,NOTRE DAME,12,4,0,54.1,0,0,258,3,1,90.3,90.2,86.0,64.9,78.5,77.9,0,2,0,1,52.0,4.9,3,12,2,68.4,40,0,0,101,638,470,816,9,0,0,9,0,4,807,10,336,63,22,54,4,74,2,1,398,104,10.0
Amani Hooker,51378,CB,IOWA,12,22,1,53.3,0,0,192,0,0,91.1,90.8,59.4,62.5,78.2,78.2,0,1,0,4,52.0,10.6,7,6,2,51.4,32,2,1,109,13,400,758,25,0,0,25,0,109,733,27,331,499,20,37,2,60,3,2,310,209,9.7
Harrison Hand,55576,CB,BAYLOR,9,0,0,68.0,0,0,118,0,0,59.4,59.0,83.1,58.4,55.5,72.6,0,0,0,0,66.0,8.3,1,3,0,150.4,17,0,0,12,260,153,292,4,0,0,4,0,6,288,2,137,10,4,11,1,25,0,3,371,161,21.8
Lonnie Johnson Jr.,55615,CB,KENTUCKY,12,0,0,51.7,1,1,202,0,0,70.3,70.9,44.2,56.1,74.8,60.0,0,0,0,0,58.0,22.7,5,1,2,108.8,15,0,0,25,550,313,591,11,0,0,11,0,0,580,3,275,5,5,17,1,29,0,3,203,62,13.5
Amik Robertson,55619,CB,LA TECH,12,4,2,58.2,0,1,208,1,0,82.6,81.7,55.9,64.7,75.2,60.3,0,2,0,2,52.0,13.3,8,11,1,72.2,39,1,0,54,648,385,796,21,0,0,21,0,2,775,25,386,71,23,48,6,67,3,1,467,227,12.0
Josiah Scott,55634,CB,MICH STATE,4,4,0,38.5,0,0,223,0,0,76.8,77.1,81.7,,71.7,83.7,0,0,0,2,27.0,0.0,0,1,0,48.4,5,0,0,17,237,139,256,0,0,0,0,0,0,256,0,117,2,0,6,0,13,0,1,88,15,17.6
Jeff Okudah,55674,CB,OHIO STATE,11,5,0,38.2,2,0,260,1,0,65.0,66.7,85.1,52.3,72.7,72.7,0,0,0,0,38.0,9.1,3,4,4,67.9,13,0,0,41,388,273,468,21,0,0,21,0,1,447,5,190,16,9,25,0,34,0,1,197,55,15.2
Darnay Holmes,56247,CB,UCLA,12,7,0,58.0,0,2,324,1,0,78.7,79.9,55.2,65.0,79.8,55.9,1,0,1,3,67.0,14.8,9,8,4,98.6,40,0,0,78,698,399,803,10,0,0,10,0,4,793,7,397,11,8,45,1,69,1,6,619,228,15.5
Jaylon Johnson,56259,CB,UTAH,12,2,0,56.9,0,0,328,0,0,77.8,78.2,86.0,75.9,67.4,57.4,0,2,1,4,42.0,17.5,7,4,4,60.2,37,1,0,44,661,442,746,13,0,0,13,0,1,733,7,297,25,6,31,1,65,3,2,407,158,11.0
Noah Igbinoghene,61155,CB,AUBURN,12,4,0,42.4,1,1,115,0,0,73.8,72.9,85.7,53.0,64.9,43.6,0,1,0,1,40.0,19.3,11,10,3,63.0,25,0,0,54,658,398,730,1,0,0,1,0,4,729,4,328,10,11,42,1,59,1,1,382,157,15.3
Chris Claybrooks,76692,CB,MEMPHIS,7,0,0,50.0,0,0,218,0,0,66.5,68.3,77.6,59.8,72.5,74.2,0,1,0,0,44.0,0.0,0,0,0,95.8,2,0,0,3,66,39,71,0,0,0,0,0,0,71,1,31,0,0,1,0,4,1,0,52,7,26.0
Reggie Robinson II,13094,CB,TULSA,12,7,1,51.7,0,1,320,2,0,68.0,69.0,85.8,67.0,68.8,69.3,0,1,0,4,59.0,10.4,5,8,8,52.6,31,0,0,93,671,383,800,10,0,0,10,0,0,790,5,412,24,11,36,2,60,1,1,427,124,13.8
Isaiah Rodgers,27069,CB,UMASS,12,5,0,49.0,0,1,216,0,0,65.5,67.1,85.4,60.0,70.2,57.2,0,0,1,4,52.0,14.3,7,6,2,64.5,24,0,0,52,569,299,649,8,0,0,8,0,0,641,1,349,20,6,37,3,49,0,3,414,83,17.3
Damon Arnette,28080,CB,OHIO STATE,11,3,0,46.2,0,1,260,0,0,72.7,74.3,84.4,85.3,70.6,53.9,1,2,1,1,46.0,21.2,7,4,2,62.1,18,0,0,18,402,266,473,4,0,0,4,0,5,469,2,205,44,11,23,1,39,3,1,222,56,12.3
Dane Jackson,32989,CB,PITTSBURGH,12,8,0,46.0,0,0,268,0,0,78.0,80.6,85.6,60.8,89.6,62.2,0,1,0,1,32.0,15.4,8,7,6,85.4,23,1,0,65,684,456,772,4,0,0,4,0,1,768,8,308,17,16,36,2,50,2,5,240,133,10.4
Brian Cole II,34696,CB,MISS STATE,12,10,1,74.6,1,2,227,2,0,51.3,59.2,57.6,71.6,74.0,68.4,4,6,0,1,39.0,15.5,11,0,4,115.4,47,2,0,96,5,328,674,63,0,0,63,0,0,611,45,301,510,26,50,7,63,12,4,554,322,11.8
Trevon Diggs,41817,CB,ALABAMA,12,9,0,43.1,2,0,103,2,1,90.3,89.2,20.1,70.2,63.7,58.1,0,1,1,3,37.0,13.6,6,8,4,45.3,22,0,0,26,657,417,730,7,0,0,7,0,7,723,2,311,32,9,29,0,51,1,1,309,92,14.0
Bryce Hall,42313,CB,VIRGINIA,6,1,0,50.0,0,0,335,0,0,61.5,65.5,82.9,57.5,82.3,65.0,0,0,0,0,28.0,13.0,3,1,3,66.3,11,1,0,25,307,199,336,1,0,0,1,0,0,335,6,131,3,11,19,2,22,1,0,119,42,10.8
Cameron Dantzler,42472,CB,MISS STATE,9,3,0,48.3,0,1,227,1,0,77.6,83.5,85.8,94.5,76.7,73.0,0,0,0,2,32.0,10.3,4,6,3,57.0,14,1,0,31,358,223,434,24,0,0,24,0,12,410,12,199,9,11,32,2,29,1,1,222,67,15.9
Chris Jackson,42512,CB,MARSHALL,10,2,0,51.2,1,0,214,0,0,69.7,69.2,85.1,47.0,66.5,81.5,0,1,0,1,53.0,4.2,1,7,8,75.3,22,0,0,35,537,327,593,3,0,0,3,0,0,590,9,257,18,5,21,0,43,1,1,336,107,15.3
Troy Pride Jr.,42883,CB,NOTRE DAME,12,7,0,51.9,0,0,258,0,0,67.9,68.6,86.2,58.3,68.4,65.4,0,0,0,1,50.0,15.0,6,5,3,83.9,28,0,0,42,587,360,681,13,0,0,13,0,23,668,1,320,16,7,27,0,54,0,4,280,102,10.0
Kristian Fulton,42894,CB,LSU,12,6,0,46.9,0,0,211,0,0,89.7,88.5,86.5,50.2,69.5,72.1,0,0,0,1,55.0,11.4,4,11,3,82.3,23,0,0,36,619,405,693,0,0,0,0,0,7,693,6,282,30,4,25,0,49,0,3,343,113,14.9
Kindle Vildor,49346,CB,GA SOUTHRN,10,0,0,66.7,1,0,174,0,0,61.9,63.7,84.6,,68.8,34.5,0,0,0,1,29.0,27.8,10,4,5,93.9,26,0,0,41,471,272,544,2,0,0,2,0,5,542,0,272,24,10,26,3,39,0,2,279,89,10.7
John Reid,49381,CB,PENN STATE,12,4,0,64.0,1,0,266,0,0,69.7,70.5,86.1,60.2,69.4,81.1,0,3,1,2,43.0,8.1,3,6,6,91.9,32,0,0,37,445,341,603,4,0,0,4,0,3,599,6,256,113,11,30,1,50,3,3,398,112,12.4
Chris Williamson,49490,CB,MINNESOTA,12,8,0,72.1,1,0,225,0,0,58.8,59.9,86.5,72.4,56.5,45.3,0,6,1,1,26.0,21.7,13,1,2,88.6,31,3,0,130,11,313,563,13,0,0,13,0,1,550,17,233,407,21,39,2,43,9,1,293,116,9.5
Michael Ojemudia,50327,CB,IOWA,11,6,0,56.9,0,0,192,0,0,84.9,83.2,85.1,59.6,67.5,81.0,0,0,0,3,39.0,4.5,2,7,1,54.5,33,0,0,45,616,392,680,5,0,0,5,0,0,675,2,286,14,13,36,1,58,0,1,290,55,8.8
Jeff Gladney,50471,CB,TCU,12,1,0,46.6,3,0,305,0,0,72.7,71.7,13.0,57.2,72.1,59.7,0,1,0,1,44.0,13.8,4,8,7,77.4,27,2,0,22,648,387,712,5,0,0,5,0,0,707,13,312,37,15,24,1,58,3,3,369,82,13.7
Lamar Jackson,50532,CB,NEBRASKA,12,4,0,42.9,1,2,238,1,0,77.6,75.4,54.1,72.1,62.8,53.9,1,3,0,3,38.0,20.0,10,8,3,55.7,21,1,0,83,697,398,801,1,0,0,1,0,2,800,7,396,18,15,36,2,49,5,3,270,87,12.9
Harrison Hand,55576,CB,TEMPLE,12,13,0,61.8,0,1,306,0,0,70.6,71.9,86.2,66.4,73.2,61.8,1,0,0,3,60.0,14.7,10,2,2,79.1,34,1,0,59,629,399,720,26,0,0,26,0,0,694,6,315,5,17,45,2,55,2,2,477,144,14.0
Amik Robertson,55619,CB,LA TECH,12,12,0,53.2,0,1,208,1,0,91.2,90.2,55.9,81.2,71.9,58.0,0,1,2,5,59.0,17.3,13,17,2,55.0,41,2,0,147,616,438,821,23,0,0,23,0,2,798,15,368,31,24,50,7,77,3,2,497,273,12.1
Josiah Scott,55634,CB,MICH STATE,12,5,0,50.9,0,1,223,1,0,79.6,77.7,85.7,46.9,62.3,78.9,0,1,0,3,33.0,9.3,5,6,3,55.9,28,0,0,32,612,383,663,3,0,0,3,0,1,660,6,274,15,10,44,0,55,1,2,291,68,10.4
Jeff Okudah,55674,CB,OHIO STATE,12,3,0,41.0,0,2,260,0,0,84.4,81.0,7.6,,63.4,73.0,0,0,0,3,28.0,12.9,4,6,2,34.7,16,0,0,25,490,328,576,0,0,0,0,0,3,576,0,248,58,8,24,1,39,0,1,205,62,12.8
Josh Allen,56209,CB,TEMPLE,1,0,0,,0,0,306,0,0,60.0,61.9,66.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,3,1,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,
Darnay Holmes,56247,CB,UCLA,10,2,0,51.0,0,0,324,1,0,61.8,61.3,43.0,55.9,60.9,75.0,0,0,0,2,35.0,10.3,4,4,5,86.3,26,0,0,30,549,356,597,1,0,0,1,0,0,596,3,238,16,9,33,1,51,0,5,311,104,12.0
Jaylon Johnson,56259,CB,UTAH,12,0,0,45.8,0,0,328,0,0,85.0,84.9,46.2,52.5,80.2,86.6,0,1,1,2,29.0,2.9,1,7,3,50.6,27,0,0,20,554,408,619,5,0,0,5,0,4,614,3,208,36,15,34,1,59,1,1,267,101,9.9
Noah Igbinoghene,61155,CB,AUBURN,12,3,0,52.3,1,0,115,0,0,69.7,71.3,86.1,56.0,75.3,77.1,0,3,0,0,47.0,10.6,5,6,5,83.3,34,0,0,51,687,473,786,2,0,0,2,0,3,784,8,305,43,9,39,1,65,3,2,427,166,12.6
Chris Claybrooks,76692,CB,MEMPHIS,7,2,0,77.8,0,0,218,0,0,50.3,51.7,2.5,,66.9,73.3,0,0,0,0,53.0,8.3,2,1,1,125.2,21,0,0,9,226,135,239,3,0,0,3,0,0,236,0,104,1,4,20,0,27,0,1,299,106,14.2
Chris Jackson,83053,CB,MICH STATE,1,0,0,,0,0,223,0,0,58.0,58.3,71.5,,60.0,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,13,8,13,0,0,0,0,0,0,13,0,5,0,1,1,0,0,0,0,0,0,
Logan Wilson,99280,CB,KANSAS ST,1,0,0,,0,0,199,0,0,61.6,63.1,69.9,,60.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,4,2,6,1,0,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,
